Catalog,Cabinet_section,Cabinet_label,SKU,Cabinet_color,Weight,Cost,Details,Manufacture_date,Image,Quantity,Assemble_cost
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SW-WRC3015,"Shaker White",30,376.8,"Wall Wine Rack 30 x 15 x12",,WRC3018.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Wine Rack",SW-WRC3018,"Shaker White",33,393.6,"Wall Wine Rack 30 x 18 x12",,WRC3018.PNG,99,20
"TEAM CABINETS",Panels,Panel,SW-WSV42,"Shaker White",3,33.6,"Panel Only Finished on 1 side 15x42x1/4",,WSV42.PNG,100,0
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB12,"Shaker Espresso",75,625.2,"3 Drawer Base  12""",,3DB12.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB15,"Shaker Espresso",82,704.4,"3 Drawer Base 15""",,3DB15.PNG,99,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB18,"Shaker Espresso",89,748.8,"3 Drawer Base 18""",,3DB18.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB21,"Shaker Espresso",95,770.4,"3 Drawer Base  21""",,3DB21.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB24,"Shaker Espresso",102,813.6,"3 Drawer Base 24""",,3DB24.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB30,"Shaker Espresso",117,944.4,"3 Drawer Base 30""",,3DB30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Drawer Base",SE-3DB36,"Shaker Espresso",132,1036.8,"3 Drawer Base 36""",,3DB36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SE-3VDB12,"Shaker Espresso",68,610.8,"Vanity 3 Drawer 12""",,3VDB12.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SE-3VDB15,"Shaker Espresso",74,664.8,"Vanity 3 Drawer 15""",,3VDB15.PNG,99,25
"TEAM CABINETS","Vanity Cabinets","Vanity Cabinet Drawer Base",SE-3VDB18,"Shaker Espresso",80,720,"Vanity 3 Drawer 18""",,3VDB18.PNG,99,25
"TEAM CABINETS",Moldings,Mouldings,SE-ACM8,"Shaker Espresso",1,162,"Angle Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,ACM8.PNG,78,0
"TEAM CABINETS",Moldings,Mouldings,SE-ALRM,"Shaker Espresso",1,250.8,"Angle Light Trail Moulding 96"" x 1 9/16"" x 2 1/4""",,ALRM.PNG,100,0
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SE-AW1230,"Shaker Espresso",32,289.2,"Angle Wall Cabinet  ",,AW1230.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SE-AW1236,"Shaker Espresso",36,314.4,"Angle Wall Cabinet",,AW1236.PNG,99,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinet",SE-AW1242,"Shaker Espresso",41,339.6,"Angle Wall Cabinet",,AW1242.PNG,100,20
"TEAM CABINETS","Base Cabinets","Base 12 Cabinet",SE-B12,"Shaker Espresso",51,417.6,"Single Door Base 12""",,B12.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 15 Cabinet",SE-B15,"Shaker Espresso",57,472.8,"Single Door Base 15""",,B15.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",SE-B18,"Shaker Espresso",62,508.8,"Single Door Base 18""",,B18.PNG,96,25
"TEAM CABINETS","Base Cabinets","Base 21 Cabinet",SE-B21,"Shaker Espresso",66,561.6,"Single Door Base 21""",,B21.PNG,98,25
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",SE-B24,"Shaker Espresso",72,612,"Double Door Base 24""",,B24.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base 27 Cabinet",SE-B27,"Shaker Espresso",78,680.4,"Double Door Base 27""",,B27.PNG,99,25
"TEAM CABINETS","Base Cabinets","Base 30 Cabinet",SE-B30,"Shaker Espresso",89,795.6,"Double Door Double Drawer 30""",,B30.PNG,98,25
"TEAM CABINETS","Base Cabinets","Base 33 Cabinet",SE-B33,"Shaker Espresso",94,836.4,"Double Door Double Drawer 33""",,B33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 36 Cabinet",SE-B36,"Shaker Espresso",100,894,"Double Door Double Drawer 36""",,B36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 42 Cabinet",SE-B42,"Shaker Espresso",109,955.2,"Double Door Double Drawer 42""",,B42.PNG,100,25
"TEAM CABINETS",Moldings,Mouldings,SE-BAM,"Shaker Espresso",1,44.4,"Moulding 96"" x 3/4"" x 3/16""",,BAM.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-BBC36,"Shaker Espresso",70,561.6,"Blind Base Corner 36""",,BBC36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-BBC39,"Shaker Espresso",79,682.8,"Blind Base Corner 39""",,BBC39.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-BBC42,"Shaker Espresso",87,774,"Blind Base Corner 42""",,BBC42.PNG,100,25
"TEAM CABINETS",Panels,"Bead Board Panel",SE-BBFPV4296,"Shaker Espresso",47,0,"Bead Board Panel 42X96X1/4",,BBFPV4296.PNG,0,0
"TEAM CABINETS",Moldings,Mouldings,SE-BCM8,"Shaker Espresso",7,216,"Decorative Crown Moulding 96"" x 3"" x 2""",,DCM.PNG,100,0
"TEAM CABINETS",Panels,Panel,SE-BDEP,"Shaker Espresso",18,273.6,"Panel 23"" 1/2 x 29 x 3/4""",,BDEP.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base 24 Cabinet",SE-BEC24,"Shaker Espresso",76,530.4,"Base End 24 x 34 1/2 x 24",,BEC24.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SE-BES12,"Shaker Espresso",52,339.6,"Base End Shelf Cabinet 12"" x 34 1/2"" x 24""",,BES12.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Spice Drawer",SE-BSDC6,"Shaker Espresso",55,452.4,"Base Spice Drawer 6""",,BSDC6.PNG,100,25
"TEAM CABINETS",Panels,"Fillers & Panels",SE-BSV,"Shaker Espresso",4,57.6,"Panel --Only finish on one side",,BSV.PNG,100,0
"TEAM CABINETS","Base Cabinets","Tray Base",SE-BT09,"Shaker Espresso",38,320.4,"Tray Base Cabinet 9""",,BT9.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Waste Basket Cabinet",SE-BWB18,"Shaker Espresso",75,681.6,"Base Waste Basket 18""",,BWB18.PNG,100,25
"TEAM CABINETS",Accessories,Corbels,SE-CB9,"Shaker Espresso",3,48,"Corbels 9"" x 9"" x 9""",,CB9.PNG,100,0
"TEAM CABINETS",Accessories,Corbels,SE-CBT,"Shaker Espresso",6,208.8,"Corbels  3"" 1/2 x  13"" 1/2 x 5"" 7/8",,CBT.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",SE-CLDL,"Shaker Espresso",10,303.6,"Decorative Legs 3"" x 34"" 1/2 x 3",,CLDL.PNG,100,0
"TEAM CABINETS",Moldings,"Crown Moulding",SE-CM8,"Shaker Espresso",4,175.2,"Crown 96"" x 1"" 3/4 x 1"" 3/16",,CM8.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,SE-COV,"Shaker Espresso",10,268.8,"Cove Crown Moulding 96"" x 3 5/8"" x 2 1/2""",,COV.PNG,100,0
"TEAM CABINETS","Base Cabinets","Corner Sink Base",SE-CSB36,"Shaker Espresso",96,708,"Corner Sink Base 36""",,CSB36.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 42""",SE-DCSF42,"Shaker Espresso",29,271.2,"Sink Base 42""",,DCWF42.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2412GD,"Shaker Espresso",36,260.4,"Glass Door Diagonal Wall 24x12",,DCW2430GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2430,"Shaker Espresso",70,564,"Diagonal Corner Wall 24x30",,DCW2430.PNG,99,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2430GD,"Shaker Espresso",70,594,"Glass Door Diagonal Wall 24x30",,DCW2430GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2436,"Shaker Espresso",77,636,"Diagonal Corner Wall 24x36",,DCW2436.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2436GD,"Shaker Espresso",77,669.6,"Glass Door Diagonal Wall 24x36",,DCW2436GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2442,"Shaker Espresso",92,736.8,"Diagonal Corner Wall 24x42",,DCW2442.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2442GD,"Shaker Espresso",92,783.6,"Glass Door Diagonal Wall 24x42",,DCW2442GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2712GD,"Shaker Espresso",56,277.2,"Glass Door Diagonal Cabinet 27x12",,DCW2736GD.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2736,"Shaker Espresso",110,691.2,"Diagonal Corner Cabinet",,DCW2736.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Corner Cabinet",SE-DCW2742,"Shaker Espresso",110,812.4,"Diagonal Corner Cabinet",,DCW2742.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base 18 Cabinet",SE-DFB18,"Shaker Espresso",68,577.2,"Drawer File Base 18""",,DFB18.PNG,100,25
"TEAM CABINETS",Moldings,Mouldings,SE-DMTIS,"Shaker Espresso",1,44.4,"Dentil Moulding 96"" x 11/16"" x 3/8""",,DMTIS.PNG,100,0
"TEAM CABINETS",Panels,Panel,SE-DWR3,"Shaker Espresso",16,154.8,"Panel 3"" x 34"" 1/4 x 24""",,DWR3.PNG,99,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-ERB33,"Shaker Espresso",89,716.4,"Lazy Susan 33""",,BER33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-ERB36,"Shaker Espresso",99,799.2,"Lazy Susan 36""",,BER36.PNG,100,25
"TEAM CABINETS",Fillers,Filler,SE-F342,"Shaker Espresso",3,44.4,"Filler 3"" x 42 x 3/4""",,F342.PNG,86,0
"TEAM CABINETS",Fillers,Filler,SE-F396,"Shaker Espresso",6,147.6,"Filler 3"" x 96"" x 3/4""",,F396.PNG,99,0
"TEAM CABINETS",Fillers,Filler,SE-F642,"Shaker Espresso",6,86.4,"Filler 6"" x 42"" x 3/4""",,F642.PNG,98,0
"TEAM CABINETS",Fillers,Filler,SE-F696,"Shaker Espresso",12,220.8,"Filler 6"" x 96"" x 3/4""",,F696.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,SE-FBM,"Shaker Espresso",11,205.2,"Moulding 96"" x 4"" 15/16 x 3/4""",,FBM.PNG,100,0
"TEAM CABINETS",Fillers,Filler,SE-FF396,"Shaker Espresso",7,165.6,"Filler 3"" x 96"" x 3/4""",,FF396.PNG,100,0
"TEAM CABINETS",Accessories,"Decorative Legs",SE-FLDL,"Shaker Espresso",10,314.4,"Decorative Legs 3"" x 34"" 1/2 x 3",,FLDL.PNG,100,0
"TEAM CABINETS",Panels,Panel,SE-FPV4296,"Shaker Espresso",47,193.2,"Panel 42x96x1/4 - Only finished on 1 side",,FPV4296.PNG,100,0
"TEAM CABINETS","Base Cabinets","Farm Sink Base 36""",SE-FSB36,"Shaker Espresso",75,676.8,"Farm Sink Base 36""",,FSB36.PNG,100,25
"TEAM CABINETS",Moldings,"Light Rail Moulding",SE-LRM8,"Shaker Espresso",5,189.6,"Light Rail Molding 96 x 1 3/16 x 3/4",,LRM.PNG,100,0
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-LSB33-C,"Shaker Espresso",89,0,"Lazy Susan 33"" - Chrome Basket",,LSB33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-LSB33-W,"Shaker Espresso",92,0,"Lazy Susan 33"" - Wood Basket",,LSB33.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-LSB36-C,"Shaker Espresso",99,0,"Lazy Susan 36"" - Chrome Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Corner Cabinet",SE-LSB36-W,"Shaker Espresso",102,0,"Lazy Susan 36"" - Wood Basket",,LSB36.PNG,0,25
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SE-MO3030,"Shaker Espresso",51,651.6,"Microwave Oven Cabinet 30""",,MO3030.PNG,100,30
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SE-MO3036,"Shaker Espresso",59,753.6,"Microwave Oven Cabinet 36""",,MO3036.PNG,100,30
"TEAM CABINETS","Base Cabinets","Base Microwave Cabinet",SE-MO3042,"Shaker Espresso",66,886.8,"Microwave Oven Cabinet 42""",,MO3042.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SE-O308424,"Shaker Espresso",200,1798.8,"Oven Cabinets 30 x 84 x 24",,O338424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SE-O309024,"Shaker Espresso",215,1881.6,"Oven Cabinets 30 x 90 x 24",,O339024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SE-O309624,"Shaker Espresso",233,2029.2,"Oven Cabinets 30 x 96 x 24",,O339624.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SE-O338424,"Shaker Espresso",215,1887.6,"Oven Cabinets 33 x 84 x 24",,O338424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SE-O339024,"Shaker Espresso",233,1975.2,"Oven Cabinets 33 x 90 x 24",,O339024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Oven Cabinets",SE-O339624,"Shaker Espresso",242,2152.8,"Oven Cabinets 33 x 96 x 24",,O339624.PNG,100,30
"TEAM CABINETS",Moldings,Mouldings,SE-OCM8,"Shaker Espresso",2,42,"Moulding 96"" x 3/4"" x 3/4""",,OCM.PNG,100,0
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SE-OE630,"Shaker Espresso",16,154.8,"Open End Shelves",,OE630.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SE-OE636,"Shaker Espresso",19,170.4,"Open End Shelves",,OE636.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SE-OE642,"Shaker Espresso",21,188.4,"Open End Shelves",,OE642.PNG,100,20
"TEAM CABINETS","Wall Cabinets","Wall Accessory Cabinets",SE-PR3015,"Shaker Espresso",30,439.2,"Wall Plate Rack",,PR3015.PNG,100,20
"TEAM CABINETS",Moldings,Mouldings,SE-RCM4S,"Shaker Espresso",8,196.8,"Inset Crown Moulding 96"" x 4 3/16"" x 7/8""",,RCM4S.PNG,100,0
"TEAM CABINETS",Panels,"Refrigerator Panel",SE-REPV2496,"Shaker Espresso",41,266.4,"Refrigeraor Panel 1"" 1/2x96x 24",,REPV2496.PNG,100,0
"TEAM CABINETS",Panels,"Refrigerator Panel",SE-REPV2796,"Shaker Espresso",45,327.6,"Refrigeraor Panel 1"" 1/2x96x 27",,REPV2496.PNG,100,0
"TEAM CABINETS",Moldings,Rope,SE-ROPE,"Shaker Espresso",1,54,"ROPE 96"" x 3/4"" x 3/8""",,ROPE.PNG,100,0
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS18,"Shaker Espresso",11,147.6,"Roll Out Tray - Fits B18",,RS18.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS21,"Shaker Espresso",12,159.6,"Roll Out Tray - Fits B21",,RS21.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS24,"Shaker Espresso",14,169.2,"Roll Out Tray - Fits B24",,RS24.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS27,"Shaker Espresso",15,176.4,"Roll Out Tray - Fits B27",,RS27.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS30,"Shaker Espresso",16,187.2,"Roll Out Tray - Fits B30",,RS30.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS33,"Shaker Espresso",17,194.4,"Roll Out Tray - Fits B33",,RS33.PNG,100,10
"TEAM CABINETS",Accessories,"Roll Out Tray",SE-RS36,"Shaker Espresso",18,205.2,"Roll Out Tray - Fits B36",,RS36.PNG,100,10
"TEAM CABINETS",Panels,Panel,SE-S2496,"Shaker Espresso",37,260.4,"Panel 24x96x3/4 Finished on both sides",,S2496.PNG,100,0
"TEAM CABINETS","Base Cabinets","Sink Base 27""",SE-SB27,"Shaker Espresso",60,532.8,"Sink Base 27""",,SB30.PNG,100,25
"TEAM CABINETS","Base Cabinets","Sink Base 30""",SE-SB30,"Shaker Espresso",64,584.4,"Sink Base 30""",,SB30.PNG,98,25
"TEAM CABINETS","Base Cabinets","Sink Base 33""",SE-SB33,"Shaker Espresso",70,624,"Sink Base 33""",,SB33.PNG,99,25
"TEAM CABINETS","Base Cabinets","Sink Base 36""",SE-SB36,"Shaker Espresso",76,676.8,"Sink Base 36""",,SB36.PNG,99,25
"TEAM CABINETS","Base Cabinets","Sink Base 42""",SE-SBF4242,"Shaker Espresso",23,106.8,"Sink Base Diagonal Floor 42x42",,SBF4242.PNG,100,25
"TEAM CABINETS",Moldings,Mouldings,SE-SHM,"Shaker Espresso",1,38.4,"Moulding 96 x 3/4 x 1/2",,SHM.PNG,97,0
"TEAM CABINETS",Moldings,"Scribe (SCR) SM8",SE-SM8,"Shaker Espresso",1,0,"Moulding 96 x 3/4 x 1/4",,SCR.PNG,0,0
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SE-SPB6,"Shaker Espresso",32,439.2,"Base Spice Pull Cabinet 6"" ",,SPB6.PNG,100,25
"TEAM CABINETS","Base Cabinets","Base Accessory Cabinet",SE-SPB9,"Shaker Espresso",36,498,"Base Spice Pull Cabinet 9"" ",,SPB9.PNG,100,25
"TEAM CABINETS",Panels,"Panel Door",SE-TDEP2484,"Shaker Espresso",30,644.4,"Tall Door End Panel 24x84",,TDEP2484.PNG,100,0
"TEAM CABINETS",Panels,"Panel Door",SE-TDEP2490,"Shaker Espresso",30,682.8,"Tall Door End Panel 24x90",,TDEP2490.PNG,100,0
"TEAM CABINETS",Panels,"Panel Door",SE-TDEP2496,"Shaker Espresso",30,753.6,"Tall Door End Panel 24x96",,TDEP2496.PNG,100,0
"TEAM CABINETS",Moldings,Mouldings,SE-TKC,"Shaker Espresso",2,44.4,"Toe Kit 96 x 4 1/4 x 1/4",,TKC.PNG,88,0
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U188424,"Shaker Espresso",136,1222.8,"Utility Cabinet 2 Doors",,U188424.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U189024,"Shaker Espresso",143,1261.2,"Utility Cabinet 2 Doors",,U189024.PNG,99,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U189624,"Shaker Espresso",150,1318.8,"Utility Cabinet 2 Doors",,U189624.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U248424,"Shaker Espresso",165,1467.6,"Utility Cabinet 4 Doors",,U248424.PNG,98,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U249024,"Shaker Espresso",172,1521.6,"Utility Cabinet 4 Doors",,U249024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U249624,"Shaker Espresso",180,1597.2,"Utility Cabinet 4 Doors",,U249624.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U308424,"Shaker Espresso",194,1815.6,"Utility Cabinet 4 Doors",,U309024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U309024,"Shaker Espresso",201,1900.8,"Utility Cabinet 4 Doors",,U309024.PNG,100,30
"TEAM CABINETS","Tall Cabinets","Utilities Cabinet",SE-U309624,"Shaker Espresso",210,2005.2,"Utility Cabinet 4 Doors",,U309624.PNG,100,30
"TEAM CABINETS",Panels,Panel,SE-USV2496,"Shaker Espresso",10,120,"Panel Finished on 1 side 24x96x1/4",,USV2496.PNG,100,0
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-V3021DL,"Shaker Espresso",96,883.2,"Vanity Combo V3021DL",,V3021DL.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-V3021DR,"Shaker Espresso",96,883.2,"Vanity Combo V3021DR",,V3021DR.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-V3621DL,"Shaker Espresso",106,942,"Vanity Combo V3621DL",,V3621DL.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-V3621DR,"Shaker Espresso",106,942,"Vanity Combo V3621DR",,V3621DR.PNG,100,25
"TEAM CABINETS",Accessories,Valance,SE-VA30,"Shaker Espresso",3,123.6,"Valance 30"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS",Accessories,Valance,SE-VA36,"Shaker Espresso",4,145.2,"Valance 36"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS",Accessories,Valance,SE-VA42,"Shaker Espresso",5,168,"Valance 42"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS",Accessories,Valance,SE-VA48,"Shaker Espresso",6,178.8,"Valance 48"" x 6"" x 3/4""",,VA48.PNG,100,0
"TEAM CABINETS","Vanity Cabinets","Vanity Knee Drawer",SE-VKD36,"Shaker Espresso",29,201.6,"Vanity Knee Drawer 36""",,VKD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SE-VS24,"Shaker Espresso",56,469.2,"Vanity Sink - 2 Door 2 Drawer Front",,VS24.PNG,99,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SE-VS27,"Shaker Espresso",60,506.4,"Vanity Sink - 2 Door 2 Drawer Front",,VS27.PNG,99,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SE-VS30,"Shaker Espresso",64,542.4,"Vanity Sink - 2 Door 2 Drawer Front",,VS30.PNG,97,25
"TEAM CABINETS","Vanity Cabinets","Vanity Sink Cabinet",SE-VS36,"Shaker Espresso",73,609.6,"Vanity Sink - 2 Door 2 Drawer Front",,VS36.PNG,98,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-VSD36,"Shaker Espresso",85,835.2,"Vanity Combo Base 36""",,VSD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-VSD42,"Shaker Espresso",95,931.2,"Vanity Combo Base 42""",,VSD36.PNG,100,25
"TEAM CABINETS","Vanity Cabinets","Vanity Combo Cabinets",SE-VSD48,"Shaker Espresso",104,1017.6,"Vanity Combo Base 48""",,VSD36.PNG,100,25
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W0930,"Shaker Espresso",28,223.2,"30"" High Cabinet 1 Door, 2  Shelves",,W0930.PNG,99,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W0936,"Shaker Espresso",32,242.4,"36"" High Cabinet 1 Door, 2  Shelves",,W0936.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W0942,"Shaker Espresso",37,286.8,"42"" High Cabinet 1 Door, 3 Shelves",,W0942.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W1212GD,"Shaker Espresso",8,132,"Glass Door Cabinet - Single Door",,W1212GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W1230,"Shaker Espresso",31,252,"30"" High Cabinet 1 Door, 2 Shelves",,W1230.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W1236,"Shaker Espresso",36,289.2,"36"" High Cabinet 1 Door, 2 Shelves",,W1236.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W1242,"Shaker Espresso",41,333.6,"42"" High Cabinet 1 Door, 3 Shelves",,W1242.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W1512GD,"Shaker Espresso",10,148.8,"Glass Door Cabinet - Single Door",,W1512GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W1530,"Shaker Espresso",36,291.6,"30"" High Cabinet 1 Door, 2 Shelves",,W1530.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W1530GD,"Shaker Espresso",36,331.2,"Glass Door Cabinet - Single Door",,W1530GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W1536,"Shaker Espresso",41,334.8,"36"" High Cabinet 1 Door, 2 Shelves",,W1536.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W1536GD,"Shaker Espresso",41,376.8,"Glass Door Cabinet - Single Door",,W1536GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W1542,"Shaker Espresso",48,392.4,"42"" High Cabinet 1 Door, 3 Shelves",,W1542.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W1542GD,"Shaker Espresso",47,433.2,"Glass Door Cabinet - Single Door",,W1542GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W1812GD,"Shaker Espresso",12,170.4,"Glass Door Cabinet - Single Door",,W1812GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W1830,"Shaker Espresso",41,338.4,"30"" High Cabinet 1 Door, 2 Shelves",,W1830.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W1830GD,"Shaker Espresso",40,386.4,"Glass Door Cabinet - Single Door",,W1830GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W1836,"Shaker Espresso",46,392.4,"36"" High Cabinet 1 Door, 2 Shelves",,W1836.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 36"" H",SE-W1836GD,"Shaker Espresso",44,445.2,"Glass Door Cabinet - Single Door",,W1836GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W1842,"Shaker Espresso",54,448.8,"42"" High Cabinet 1 Door, 3 Shelves",,W1842.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 42"" H",SE-W1842GD,"Shaker Espresso",53,510,"Glass Door Cabinet - Single Door",,W1842GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 12"" H",SE-W2112GD,"Shaker Espresso",14,187.2,"Glass Door Cabinet - Single Door",,W2112GD.PNG,100,18
"TEAM CABINETS","Wall Cabinets","Wall Cabinet 30"" H",SE-W2130,"Shaker Espresso",45,373.2,"30"" High Cabinet 1 Door, 2 Shelves",,W2130.PNG,96,18
